case_id,hotel_id,room_a_index,room_b_index,room_a_name,room_b_name,fuzzy_score,label
hotel_32232655_20260722_163932,32232655,314,329,"DOUBLE OR TWIN BED, BALCONY, POOL VIEW","DOUBLE OR TWIN BED, BALCONY, SEA VIEW",94.29,0
hotel_32232655_20260722_163932,32232655,42,88,Double Standard Room Pool View With Balcony,DOUBLE/TWIN ECONOMY LAND VIEW WITHOUT BALCONY,72.73,0
hotel_32232655_20260722_163932,32232655,81,88,DOUBLE/TWIN POOL VIEW WITH BALCONY,DOUBLE/TWIN ECONOMY LAND VIEW WITHOUT BALCONY,83.54,0
hotel_32232655_20260722_163932,32232655,42,89,Double Standard Room Pool View With Balcony,DOUBLE/TWIN ROOM LAND VIEW WITH BALCONY,82.93,0
hotel_32232655_20260722_163932,32232655,81,89,DOUBLE/TWIN POOL VIEW WITH BALCONY,DOUBLE/TWIN ROOM LAND VIEW WITH BALCONY,92.06,0
hotel_32232655_20260722_163932,32232655,42,165,Double Standard Room Pool View With Balcony,STANDARD CONNECTING ROOM,70.27,0
hotel_32232655_20260722_163932,32232655,42,145,Double Standard Room Pool View With Balcony,STANDARD DOUBLE OR TWIN ROOM,83.33,0
hotel_32232655_20260722_163932,32232655,42,312,Double Standard Room Pool View With Balcony,"STANDARD ROOM, DOUBLE OR TWIN BED",71.05,0
hotel_32232655_20260722_163932,32232655,42,147,Double Standard Room Pool View With Balcony,STANDARD DOUBLE OR TWIN ROOM (POOL VIEW),72.29,0
hotel_32232655_20260722_163932,32232655,42,156,Double Standard Room Pool View With Balcony,STANDARD ROOM (SEA VIEW) WITH BALCONY,82.54,0
hotel_32232655_20260722_163932,32232655,42,157,Double Standard Room Pool View With Balcony,STANDARD SUITE,72.73,0
hotel_32232655_20260722_163932,32232655,42,159,Double Standard Room Pool View With Balcony,STANDARD TRIPLE ROOM,78.79,0
hotel_32232655_20260722_163932,32232655,42,167,Double Standard Room Pool View With Balcony,STANDARD ROOM RIVER VIEW,85.71,0
hotel_32232655_20260722_163932,32232655,42,169,Double Standard Room Pool View With Balcony,STANDARD DOUBLE ROOM (FULL DOUBLE BED),78.43,0
hotel_32232655_20260722_163932,32232655,42,273,Double Standard Room Pool View With Balcony,"STANDARD ROOM, DOUBLE BED",75.0,0
hotel_32232655_20260722_163932,32232655,42,325,Double Standard Room Pool View With Balcony,"Standard Room,1 Double Bed",73.17,0
hotel_32232655_20260722_163932,32232655,42,172,Double Standard Room Pool View With Balcony,STANDARD DOUBLE ROOM WITH BALCONY (TWIN BEDS),86.84,0
hotel_32232655_20260722_163932,32232655,48,50,Double Standard Room Side Sea View With Balcony,Single Side Sea View With Balcony,88.14,0
hotel_32232655_20260722_163932,32232655,48,144,Double Standard Room Side Sea View With Balcony,ROOM - SEA VIEW,92.86,0
hotel_32232655_20260722_163932,32232655,48,54,Double Standard Room Side Sea View With Balcony,Twin Sea View With Balcony,89.36,0
hotel_32232655_20260722_163932,32232655,48,56,Double Standard Room Side Sea View With Balcony,Standard Family Room Annex 2 Rooms River View With French Balcony,79.49,0
hotel_32232655_20260722_163932,32232655,48,63,Double Standard Room Side Sea View With Balcony,Standard Family 2 Rooms With Balcony,73.68,0
hotel_32232655_20260722_163932,32232655,48,136,Double Standard Room Side Sea View With Balcony,FAMILY ROOM WITH BALCONY,82.93,0
hotel_32232655_20260722_163932,32232655,48,178,Double Standard Room Side Sea View With Balcony,DOUBLE PROMO NO BALCONY,75.68,0
hotel_32232655_20260722_163932,32232655,48,82,Double Standard Room Side Sea View With Balcony,DOUBLE/TWIN SEA VIEW WITH BALCONY,77.78,0
hotel_32232655_20260722_163932,32232655,48,329,Double Standard Room Side Sea View With Balcony,"DOUBLE OR TWIN BED, BALCONY, SEA VIEW",71.43,0
hotel_32232655_20260722_163932,32232655,48,89,Double Standard Room Side Sea View With Balcony,DOUBLE/TWIN ROOM LAND VIEW WITH BALCONY,79.07,0
hotel_32232655_20260722_163932,32232655,48,416,Double Standard Room Side Sea View With Balcony,ASKA RIVER SIDE ANEX BUILDING Standard Double Room,72.16,0
hotel_32232655_20260722_163932,32232655,48,165,Double Standard Room Side Sea View With Balcony,STANDARD CONNECTING ROOM,70.27,0
hotel_32232655_20260722_163932,32232655,48,141,Double Standard Room Side Sea View With Balcony,ROOM - LATERAL SEA VIEW,72.22,0
hotel_32232655_20260722_163932,32232655,48,145,Double Standard Room Side Sea View With Balcony,STANDARD DOUBLE OR TWIN ROOM,83.33,0
hotel_32232655_20260722_163932,32232655,48,146,Double Standard Room Side Sea View With Balcony,STANDARD DOUBLE OR TWIN ROOM (LIMITED SEA VIEW),72.34,0
hotel_32232655_20260722_163932,32232655,48,150,Double Standard Room Side Sea View With Balcony,STANDARD DOUBLE ROOM (LIMITED SEA VIEW),76.74,0
hotel_32232655_20260722_163932,32232655,48,156,Double Standard Room Side Sea View With Balcony,STANDARD ROOM (SEA VIEW) WITH BALCONY,83.33,0
hotel_32232655_20260722_163932,32232655,48,157,Double Standard Room Side Sea View With Balcony,STANDARD SUITE,72.73,0
hotel_32232655_20260722_163932,32232655,48,159,Double Standard Room Side Sea View With Balcony,STANDARD TRIPLE ROOM,78.79,0
hotel_32232655_20260722_163932,32232655,48,167,Double Standard Room Side Sea View With Balcony,STANDARD ROOM RIVER VIEW,85.71,0
hotel_32232655_20260722_163932,32232655,48,169,Double Standard Room Side Sea View With Balcony,STANDARD DOUBLE ROOM (FULL DOUBLE BED),78.43,0
hotel_32232655_20260722_163932,32232655,48,273,Double Standard Room Side Sea View With Balcony,"STANDARD ROOM, DOUBLE BED",75.0,0
hotel_32232655_20260722_163932,32232655,48,325,Double Standard Room Side Sea View With Balcony,"Standard Room,1 Double Bed",73.17,0
hotel_32232655_20260722_163932,32232655,48,172,Double Standard Room Side Sea View With Balcony,STANDARD DOUBLE ROOM WITH BALCONY (TWIN BEDS),84.62,0
hotel_32232655_20260722_163932,32232655,48,489,Double Standard Room Side Sea View With Balcony,Standard Triple Room 1 Double Bed and 1 Twin Sofa Bed,70.21,0
hotel_32232655_20260722_163932,32232655,48,404,Double Standard Room Side Sea View With Balcony,Standard Room (Sea Side View) Double Use,80.46,0
hotel_32232655_20260722_163932,32232655,49,51,Twin Land View,Twin Pool View,78.57,0
hotel_32232655_20260722_163932,32232655,49,53,Twin Land View,Twin/Double Room - Annex - Land View,78.26,0
hotel_32232655_20260722_163932,32232655,49,400,Twin Land View,Standard Land View (Anex Building) Double Use,78.26,0
hotel_32232655_20260722_163932,32232655,49,54,Twin Land View,Twin Sea View With Balcony,78.26,0
hotel_32232655_20260722_163932,32232655,49,64,Twin Land View,Family 2 Bedrooms Land View Or Pool  With Balcony,78.26,0
hotel_32232655_20260722_163932,32232655,49,503,Twin Land View,FAMILY 2 BEDROOMS LAND VIEW OR POOL WITH BALCONY,78.26,0
hotel_32232655_20260722_163932,32232655,49,65,Twin Land View,Family Two Connecting Rooms Land View Or Pool View With Balcony,78.26,0
hotel_32232655_20260722_163932,32232655,49,66,Twin Land View,Family Room Land View,78.26,0
hotel_32232655_20260722_163932,32232655,49,329,Twin Land View,"DOUBLE OR TWIN BED, BALCONY, SEA VIEW",78.26,0
hotel_32232655_20260722_163932,32232655,49,88,Twin Land View,DOUBLE/TWIN ECONOMY LAND VIEW WITHOUT BALCONY,78.26,0
hotel_32232655_20260722_163932,32232655,49,89,Twin Land View,DOUBLE/TWIN ROOM LAND VIEW WITH BALCONY,78.26,0
hotel_32232655_20260722_163932,32232655,49,448,Twin Land View,aska river suite anex building standard room land view,78.26,0
hotel_32232655_20260722_163932,32232655,50,54,Single Side Sea View With Balcony,Twin Sea View With Balcony,89.36,0
hotel_32232655_20260722_163932,32232655,50,82,Single Side Sea View With Balcony,DOUBLE/TWIN SEA VIEW WITH BALCONY,78.79,0
hotel_32232655_20260722_163932,32232655,50,156,Single Side Sea View With Balcony,STANDARD ROOM (SEA VIEW) WITH BALCONY,71.43,0
hotel_32232655_20260722_163932,32232655,51,54,Twin Pool View,Twin Sea View With Balcony,78.26,0
hotel_32232655_20260722_163932,32232655,51,64,Twin Pool View,Family 2 Bedrooms Land View Or Pool  With Balcony,78.26,0
hotel_32232655_20260722_163932,32232655,51,503,Twin Pool View,FAMILY 2 BEDROOMS LAND VIEW OR POOL WITH BALCONY,78.26,0
hotel_32232655_20260722_163932,32232655,51,65,Twin Pool View,Family Two Connecting Rooms Land View Or Pool View With Balcony,78.26,0
hotel_32232655_20260722_163932,32232655,51,329,Twin Pool View,"DOUBLE OR TWIN BED, BALCONY, SEA VIEW",78.26,0
hotel_32232655_20260722_163932,32232655,52,400,Standard Room Sea View,Standard Land View (Anex Building) Double Use,74.29,0
hotel_32232655_20260722_163932,32232655,144,53,ROOM - SEA VIEW,Twin/Double Room - Annex - Land View,84.62,0
hotel_32232655_20260722_163932,32232655,52,56,Standard Room Sea View,Standard Family Room Annex 2 Rooms River View With French Balcony,90.0,0
hotel_32232655_20260722_163932,32232655,144,56,ROOM - SEA VIEW,Standard Family Room Annex 2 Rooms River View With French Balcony,75.0,0
hotel_32232655_20260722_163932,32232655,144,66,ROOM - SEA VIEW,Family Room Land View,75.0,0
hotel_32232655_20260722_163932,32232655,52,80,Standard Room Sea View,DOUBLE STANDARD ROOM WITH BALCONY ,74.29,0
hotel_32232655_20260722_163932,32232655,144,89,ROOM - SEA VIEW,DOUBLE/TWIN ROOM LAND VIEW WITH BALCONY,75.0,0
hotel_32232655_20260722_163932,32232655,52,198,Standard Room Sea View,Aska River Side Annex Building Standard Room,74.29,0
hotel_32232655_20260722_163932,32232655,52,226,Standard Room Sea View,ASKA RIVER SIDE ANNEX BUILDING STANDARD ROOM STANDARD ROOM ANNEX BUILDING,74.29,0
hotel_32232655_20260722_163932,32232655,52,416,Standard Room Sea View,ASKA RIVER SIDE ANEX BUILDING Standard Double Room,74.29,0
hotel_32232655_20260722_163932,32232655,52,165,Standard Room Sea View,STANDARD CONNECTING ROOM,74.29,0
hotel_32232655_20260722_163932,32232655,52,141,Standard Room Sea View,ROOM - LATERAL SEA VIEW,74.29,0
hotel_32232655_20260722_163932,32232655,52,145,Standard Room Sea View,STANDARD DOUBLE OR TWIN ROOM,74.29,0
hotel_32232655_20260722_163932,32232655,52,146,Standard Room Sea View,STANDARD DOUBLE OR TWIN ROOM (LIMITED SEA VIEW),87.18,0
hotel_32232655_20260722_163932,32232655,52,147,Standard Room Sea View,STANDARD DOUBLE OR TWIN ROOM (POOL VIEW),74.29,0
hotel_32232655_20260722_163932,32232655,52,150,Standard Room Sea View,STANDARD DOUBLE ROOM (LIMITED SEA VIEW),87.18,0
hotel_32232655_20260722_163932,32232655,52,154,Standard Room Sea View,STANDARD ROOM (LIMITED SEA VIEW),87.18,0
hotel_32232655_20260722_163932,32232655,52,156,Standard Room Sea View,STANDARD ROOM (SEA VIEW) WITH BALCONY,74.58,0
hotel_32232655_20260722_163932,32232655,52,157,Standard Room Sea View,STANDARD SUITE,72.73,0
hotel_32232655_20260722_163932,32232655,52,159,Standard Room Sea View,STANDARD TRIPLE ROOM,78.79,0
hotel_32232655_20260722_163932,32232655,52,167,Standard Room Sea View,STANDARD ROOM RIVER VIEW,90.0,0
hotel_32232655_20260722_163932,32232655,144,167,ROOM - SEA VIEW,STANDARD ROOM RIVER VIEW,75.0,0
hotel_32232655_20260722_163932,32232655,52,169,Standard Room Sea View,STANDARD DOUBLE ROOM (FULL DOUBLE BED),74.29,0
hotel_32232655_20260722_163932,32232655,52,343,Standard Room Sea View,STANDARD DOUBLE ROOM (FULL DOUBLE BED) (BED TYPE IS SUBJECT TO AVAILABILITY),74.29,0
hotel_32232655_20260722_163932,32232655,52,172,Standard Room Sea View,STANDARD DOUBLE ROOM WITH BALCONY (TWIN BEDS),74.29,0
hotel_32232655_20260722_163932,32232655,52,365,Standard Room Sea View,"Standard Room (2 Adults and 2 Children),1 Double Bed and 1 Twin Sofa Bed",74.29,0
hotel_32232655_20260722_163932,32232655,52,488,Standard Room Sea View,Standard Room (2 Adults and 2 Children) 1 Double Bed and 1 Twin Sofa Bed,74.29,0
hotel_32232655_20260722_163932,32232655,52,489,Standard Room Sea View,Standard Triple Room 1 Double Bed and 1 Twin Sofa Bed,74.29,0
hotel_32232655_20260722_163932,32232655,52,404,Standard Room Sea View,Standard Room (Sea Side View) Double Use,74.29,0
hotel_32232655_20260722_163932,32232655,52,448,Standard Room Sea View,aska river suite anex building standard room land view,90.0,0
hotel_32232655_20260722_163932,32232655,144,448,ROOM - SEA VIEW,aska river suite anex building standard room land view,75.0,0
hotel_32232655_20260722_163932,32232655,53,66,Twin/Double Room - Annex - Land View,Family Room Land View,80.0,0
hotel_32232655_20260722_163932,32232655,400,416,Standard Land View (Anex Building) Double Use,ASKA RIVER SIDE ANEX BUILDING Standard Double Room,71.58,0
hotel_32232655_20260722_163932,32232655,400,157,Standard Land View (Anex Building) Double Use,STANDARD SUITE,72.73,0
hotel_32232655_20260722_163932,32232655,400,167,Standard Land View (Anex Building) Double Use,STANDARD ROOM RIVER VIEW,70.27,0
hotel_32232655_20260722_163932,32232655,400,273,Standard Land View (Anex Building) Double Use,"STANDARD ROOM, DOUBLE BED",75.0,0
hotel_32232655_20260722_163932,32232655,400,325,Standard Land View (Anex Building) Double Use,"Standard Room,1 Double Bed",73.17,0
hotel_32232655_20260722_163932,32232655,400,404,Standard Land View (Anex Building) Double Use,Standard Room (Sea Side View) Double Use,70.59,0
hotel_32232655_20260722_163932,32232655,400,448,Standard Land View (Anex Building) Double Use,aska river suite anex building standard room land view,74.75,0
hotel_32232655_20260722_163932,32232655,54,56,Twin Sea View With Balcony,Standard Family Room Annex 2 Rooms River View With French Balcony,79.07,0
hotel_32232655_20260722_163932,32232655,54,64,Twin Sea View With Balcony,Family 2 Bedrooms Land View Or Pool  With Balcony,79.07,0
hotel_32232655_20260722_163932,32232655,54,503,Twin Sea View With Balcony,FAMILY 2 BEDROOMS LAND VIEW OR POOL WITH BALCONY,79.07,0
hotel_32232655_20260722_163932,32232655,54,65,Twin Sea View With Balcony,Family Two Connecting Rooms Land View Or Pool View With Balcony,79.07,0
hotel_32232655_20260722_163932,32232655,54,82,Twin Sea View With Balcony,DOUBLE/TWIN SEA VIEW WITH BALCONY,89.36,0
hotel_32232655_20260722_163932,32232655,54,89,Twin Sea View With Balcony,DOUBLE/TWIN ROOM LAND VIEW WITH BALCONY,79.07,0
hotel_32232655_20260722_163932,32232655,54,156,Twin Sea View With Balcony,STANDARD ROOM (SEA VIEW) WITH BALCONY,76.19,0
hotel_32232655_20260722_163932,32232655,56,64,Standard Family Room Annex 2 Rooms River View With French Balcony,Family 2 Bedrooms Land View Or Pool  With Balcony,70.27,0
hotel_32232655_20260722_163932,32232655,56,503,Standard Family Room Annex 2 Rooms River View With French Balcony,FAMILY 2 BEDROOMS LAND VIEW OR POOL WITH BALCONY,70.27,0
hotel_32232655_20260722_163932,32232655,56,66,Standard Family Room Annex 2 Rooms River View With French Balcony,Family Room Land View,86.49,0
hotel_32232655_20260722_163932,32232655,56,80,Standard Family Room Annex 2 Rooms River View With French Balcony,DOUBLE STANDARD ROOM WITH BALCONY ,88.14,0
hotel_32232655_20260722_163932,32232655,56,85,Standard Family Room Annex 2 Rooms River View With French Balcony,FAMILY SUITE TWO BEDROOMS ANNEX RIVER VIEW WITHOUT BALCONY,74.8,0
hotel_32232655_20260722_163932,32232655,56,89,Standard Family Room Annex 2 Rooms River View With French Balcony,DOUBLE/TWIN ROOM LAND VIEW WITH BALCONY,72.13,0
hotel_32232655_20260722_163932,32232655,56,198,Standard Family Room Annex 2 Rooms River View With French Balcony,Aska River Side Annex Building Standard Room,72.46,0
hotel_32232655_20260722_163932,32232655,56,226,Standard Family Room Annex 2 Rooms River View With French Balcony,ASKA RIVER SIDE ANNEX BUILDING STANDARD ROOM STANDARD ROOM ANNEX BUILDING,72.46,0
hotel_32232655_20260722_163932,32232655,56,165,Standard Family Room Annex 2 Rooms River View With French Balcony,STANDARD CONNECTING ROOM,70.27,0
hotel_32232655_20260722_163932,32232655,56,156,Standard Family Room Annex 2 Rooms River View With French Balcony,STANDARD ROOM (SEA VIEW) WITH BALCONY,82.54,0
hotel_32232655_20260722_163932,32232655,56,157,Standard Family Room Annex 2 Rooms River View With French Balcony,STANDARD SUITE,72.73,0
hotel_32232655_20260722_163932,32232655,56,159,Standard Family Room Annex 2 Rooms River View With French Balcony,STANDARD TRIPLE ROOM,78.79,0
hotel_32232655_20260722_163932,32232655,56,172,Standard Family Room Annex 2 Rooms River View With French Balcony,STANDARD DOUBLE ROOM WITH BALCONY (TWIN BEDS),73.24,0
hotel_32232655_20260722_163932,32232655,56,213,Standard Family Room Annex 2 Rooms River View With French Balcony,Aska River Side Annex Building Family Room,70.77,0
hotel_32232655_20260722_163932,32232655,56,348,Standard Family Room Annex 2 Rooms River View With French Balcony,ASKA RIVER SIDE ANNEX BUILDING FAMILY ROOM FAMILY ROOM ANNEX,70.77,0
hotel_32232655_20260722_163932,32232655,63,64,Standard Family 2 Rooms With Balcony,Family 2 Bedrooms Land View Or Pool  With Balcony,76.19,0
hotel_32232655_20260722_163932,32232655,63,503,Standard Family 2 Rooms With Balcony,FAMILY 2 BEDROOMS LAND VIEW OR POOL WITH BALCONY,76.19,0
hotel_32232655_20260722_163932,32232655,136,64,FAMILY ROOM WITH BALCONY,Family 2 Bedrooms Land View Or Pool  With Balcony,88.37,0
hotel_32232655_20260722_163932,32232655,136,503,FAMILY ROOM WITH BALCONY,FAMILY 2 BEDROOMS LAND VIEW OR POOL WITH BALCONY,88.37,0
hotel_32232655_20260722_163932,32232655,63,65,Standard Family 2 Rooms With Balcony,Family Two Connecting Rooms Land View Or Pool View With Balcony,81.97,0
hotel_32232655_20260722_163932,32232655,136,65,FAMILY ROOM WITH BALCONY,Family Two Connecting Rooms Land View Or Pool View With Balcony,88.37,0
hotel_32232655_20260722_163932,32232655,136,66,FAMILY ROOM WITH BALCONY,Family Room Land View,71.11,0
hotel_32232655_20260722_163932,32232655,63,80,Standard Family 2 Rooms With Balcony,DOUBLE STANDARD ROOM WITH BALCONY ,81.16,0
hotel_32232655_20260722_163932,32232655,136,80,FAMILY ROOM WITH BALCONY,DOUBLE STANDARD ROOM WITH BALCONY ,82.93,0
hotel_32232655_20260722_163932,32232655,136,85,FAMILY ROOM WITH BALCONY,FAMILY SUITE TWO BEDROOMS ANNEX RIVER VIEW WITHOUT BALCONY,73.68,0
hotel_32232655_20260722_163932,32232655,136,89,FAMILY ROOM WITH BALCONY,DOUBLE/TWIN ROOM LAND VIEW WITH BALCONY,82.93,0
hotel_32232655_20260722_163932,32232655,63,156,Standard Family 2 Rooms With Balcony,STANDARD ROOM (SEA VIEW) WITH BALCONY,76.71,0
hotel_32232655_20260722_163932,32232655,136,156,FAMILY ROOM WITH BALCONY,STANDARD ROOM (SEA VIEW) WITH BALCONY,82.93,0
hotel_32232655_20260722_163932,32232655,63,157,Standard Family 2 Rooms With Balcony,STANDARD SUITE,72.73,0
hotel_32232655_20260722_163932,32232655,63,172,Standard Family 2 Rooms With Balcony,STANDARD DOUBLE ROOM WITH BALCONY (TWIN BEDS),73.68,0
hotel_32232655_20260722_163932,32232655,136,172,FAMILY ROOM WITH BALCONY,STANDARD DOUBLE ROOM WITH BALCONY (TWIN BEDS),82.93,0
hotel_32232655_20260722_163932,32232655,64,65,Family 2 Bedrooms Land View Or Pool  With Balcony,Family Two Connecting Rooms Land View Or Pool View With Balcony,87.06,0
hotel_32232655_20260722_163932,32232655,503,65,FAMILY 2 BEDROOMS LAND VIEW OR POOL WITH BALCONY,Family Two Connecting Rooms Land View Or Pool View With Balcony,87.06,0
hotel_32232655_20260722_163932,32232655,64,66,Family 2 Bedrooms Land View Or Pool  With Balcony,Family Room Land View,86.49,0
hotel_32232655_20260722_163932,32232655,503,66,FAMILY 2 BEDROOMS LAND VIEW OR POOL WITH BALCONY,Family Room Land View,86.49,0
